VehicleID,Timestamp,Latitude,Longitude,Speed
TX005,2024-01-01 08:14:30,28.577027,77.207288,42.02
TX005,2024-01-01 08:15:00,28.576814,77.207624,38.89
TX005,2024-01-01 08:15:30,28.576453,77.207238,18.71
TX005,2024-01-01 08:16:00,28.57683,77.207433,47.96
TX005,2024-01-01 08:16:30,28.576479,77.207573,47.86
TX005,2024-01-01 08:17:00,28.576818,77.207527,33.5
TX005,2024-01-01 08:17:30,28.577034,77.207877,30.38
TX005,2024-01-01 08:18:00,28.577009,77.207454,26.98
TX005,2024-01-01 08:18:30,28.57709,77.207697,5.02
TX005,2024-01-01 08:19:00,28.57631,77.207557,38.14
TX005,2024-01-01 08:19:30,28.576858,77.207122,8.38
TX005,2024-01-01 08:20:00,28.577236,77.206762,50.06
TX005,2024-01-01 08:20:30,28.577376,77.206425,21.41
TX005,2024-01-01 08:21:00,28.577183,77.205712,36.23
TX005,2024-01-01 08:21:30,28.577274,77.205487,8.23
TX005,2024-01-01 08:22:00,28.577552,77.205957,28.36
TX005,2024-01-01 08:22:30,28.577416,77.206157,31.73
TX005,2024-01-01 08:23:00,28.577505,77.206378,18.72
TX005,2024-01-01 08:23:30,28.57673,77.206073,43.16
TX005,2024-01-01 08:24:00,28.57677,77.206265,24.46
TX005,2024-01-01 08:24:30,28.576572,77.206066,52.96
TX005,2024-01-01 08:25:00,28.576691,77.206573,48.8
TX005,2024-01-01 08:25:30,28.576228,77.20604,38.46
TX005,2024-01-01 08:26:00,28.576493,77.206516,16.38
TX005,2024-01-01 08:26:30,28.57683,77.206981,57.19
TX005,2024-01-01 08:27:00,28.576368,77.207321,28.04
TX005,2024-01-01 08:27:30,28.576411,77.207476,40.01
TX005,2024-01-01 08:28:00,28.576924,77.207994,38.88
TX005,2024-01-01 08:28:30,28.577262,77.208199,41.53
TX005,2024-01-01 08:29:00,28.577565,77.207642,29.47
TX005,2024-01-01 08:29:30,28.577087,77.207756,47.65
TX005,2024-01-01 08:30:00,28.577309,77.207742,24.86
TX005,2024-01-01 08:30:30,28.577477,77.207511,15.86
TX005,2024-01-01 08:31:00,28.577477,77.207669,45.57
TX005,2024-01-01 08:31:30,28.577242,77.207486,23.51
TX005,2024-01-01 08:32:00,28.577913,77.207164,45.28
TX005,2024-01-01 08:32:30,28.577045,77.206686,47.92
TX006,2024-01-01 07:29:00,28.619484,77.229969,23.49
TX006,2024-01-01 07:29:30,28.619398,77.23012,39.96
TX006,2024-01-01 07:30:00,28.619504,77.230383,43.29
TX006,2024-01-01 07:30:30,28.619029,77.230807,34.17
TX006,2024-01-01 07:31:00,28.618655,77.230735,27.93
TX006,2024-01-01 07:31:30,28.618488,77.230873,24.05
TX006,2024-01-01 07:32:00,28.618129,77.230678,39.18
TX006,2024-01-01 07:32:30,28.618328,77.231508,47.89
TX006,2024-01-01 07:33:00,28.618785,77.230953,49.16
TX006,2024-01-01 07:33:30,28.618764,77.230732,44.17
TX006,2024-01-01 07:34:00,28.619142,77.230933,37.02
TX006,2024-01-01 07:34:30,28.619439,77.230678,24.46
TX006,2024-01-01 07:35:00,28.619318,77.23059,37.6
TX006,2024-01-01 07:35:30,28.618902,77.231368,44.19
TX006,2024-01-01 07:36:00,28.618663,77.231516,13.15
TX006,2024-01-01 07:36:30,28.618622,77.231493,42.01
TX006,2024-01-01 07:37:00,28.61853,77.232051,39.93
TX006,2024-01-01 07:37:30,28.618879,77.231664,45.07
TX006,2024-01-01 07:38:00,28.618759,77.231262,34.05
TX006,2024-01-01 07:38:30,28.618544,77.231524,39.32
TX006,2024-01-01 07:39:00,28.619231,77.231166,22.16
TX006,2024-01-01 07:39:30,28.619548,77.230937,37.63
TX006,2024-01-01 07:40:00,28.619057,77.231518,45.23
TX006,2024-01-01 07:40:30,28.618818,77.231398,35.17
TX006,2024-01-01 07:41:00,28.618584,77.231099,44.71
TX006,2024-01-01 07:41:30,28.618113,77.231827,32.34
TX006,2024-01-01 07:42:00,28.618446,77.231911,28.2
TX006,2024-01-01 07:42:30,28.618444,77.232224,23.19
TX006,2024-01-01 07:43:00,28.618921,77.232633,32.74
TX006,2024-01-01 07:43:30,28.618737,77.232201,46.03
TX006,2024-01-01 07:44:00,28.618816,77.232419,27.64
TX006,2024-01-01 07:44:30,28.618812,77.232483,8.94
TX006,2024-01-01 07:45:00,28.619329,77.232651,31.67
TX006,2024-01-01 07:45:30,28.619242,77.233026,50.72
TX006,2024-01-01 07:46:00,28.619767,77.232589,54.62
TX006,2024-01-01 07:46:30,28.619629,77.232785,31.96
TX006,2024-01-01 07:47:00,28.619294,77.232812,43.24
TX006,2024-01-01 07:47:30,28.61987,77.232607,10.76
TX006,2024-01-01 07:48:00,28.619746,77.233066,35.67
TX006,2024-01-01 07:48:30,28.61974,77.233023,5.0
TX006,2024-01-01 07:49:00,28.62043,77.232668,29.56
TX006,2024-01-01 07:49:30,28.620573,77.233173,44.26
TX006,2024-01-01 07:50:00,28.62028,77.233611,26.99
TX006,2024-01-01 07:50:30,28.619662,77.233396,40.1
TX006,2024-01-01 07:51:00,28.619997,77.233124,39.64
TX006,2024-01-01 07:51:30,28.620206,77.232636,5.0
TX006,2024-01-01 07:52:00,28.619073,77.232962,10.79
TX006,2024-01-01 07:52:30,28.618983,77.233517,36.54
TX006,2024-01-01 07:53:00,28.619629,77.23296,42.65
TX006,2024-01-01 07:53:30,28.618983,77.232868,34.59
TX006,2024-01-01 07:54:00,28.619233,77.232886,32.02
TX006,2024-01-01 07:54:30,28.619515,77.233748,42.48
TX006,2024-01-01 07:55:00,28.619138,77.233847,31.22
TX006,2024-01-01 07:55:30,28.619731,77.233734,25.37
TX006,2024-01-01 07:56:00,28.619543,77.234021,28.21
TX006,2024-01-01 07:56:30,28.619286,77.234687,33.11
TX006,2024-01-01 07:57:00,28.6193,77.234948,24.73
TX006,2024-01-01 07:57:30,28.619492,77.234526,15.42
TX006,2024-01-01 07:58:00,28.619107,77.234803,44.87
TX006,2024-01-01 07:58:30,28.619452,77.234904,48.27
TX006,2024-01-01 07:59:00,28.619221,77.235492,32.22
TX006,2024-01-01 07:59:30,28.618806,77.235758,26.61
TX006,2024-01-01 08:00:00,28.618426,77.235181,25.45
TX006,2024-01-01 08:00:30,28.618393,77.235278,29.21
TX006,2024-01-01 08:01:00,28.618604,77.235202,46.42
TX006,2024-01-01 08:01:30,28.618808,77.235711,32.62
TX006,2024-01-01 08:02:00,28.61862,77.235314,36.52
TX006,2024-01-01 08:02:30,28.618887,77.235545,17.66
TX006,2024-01-01 08:03:00,28.618835,77.236107,41.93
TX006,2024-01-01 08:03:30,28.619218,77.236092,29.19
TX006,2024-01-01 08:04:00,28.619455,77.236256,27.7
TX006,2024-01-01 08:04:30,28.619487,77.236241,39.28
TX006,2024-01-01 08:05:00,28.619961,77.23653,63.66
TX006,2024-01-01 08:05:30,28.620364,77.236737,36.34
TX006,2024-01-01 08:06:00,28.620242,77.236705,35.31
TX006,2024-01-01 08:06:30,28.620326,77.236509,5.0
TX006,2024-01-01 08:07:00,28.620334,77.236034,54.11
TX006,2024-01-01 08:07:30,28.619916,77.236223,34.4
TX006,2024-01-01 08:08:00,28.620299,77.235907,38.49
TX006,2024-01-01 08:08:30,28.619753,77.236187,35.41
TX006,2024-01-01 08:09:00,28.619951,77.236188,41.23
TX006,2024-01-01 08:09:30,28.620593,77.236074,39.98
TX006,2024-01-01 08:10:00,28.620158,77.235727,36.66
TX006,2024-01-01 08:10:30,28.6206,77.235624,36.17
TX006,2024-01-01 08:11:00,28.620437,77.23541,32.17
TX006,2024-01-01 08:11:30,28.619838,77.235923,38.54
TX006,2024-01-01 08:12:00,28.620127,77.235415,27.01
TX006,2024-01-01 08:12:30,28.620396,77.235568,43.03
TX006,2024-01-01 08:13:00,28.620496,77.235095,23.07
TX006,2024-01-01 08:13:30,28.620907,77.235414,31.97
TX006,2024-01-01 08:14:00,28.620518,77.235672,35.18
TX006,2024-01-01 08:14:30,28.619589,77.235985,35.23
TX006,2024-01-01 08:15:00,28.62007,77.235547,34.71
TX006,2024-01-01 08:15:30,28.620182,77.235663,5.0
TX006,2024-01-01 08:16:00,28.619791,77.236766,14.71
TX006,2024-01-01 08:16:30,28.620083,77.236505,31.33
TX006,2024-01-01 08:17:00,28.620015,77.236399,9.92
TX006,2024-01-01 08:17:30,28.619969,77.236505,30.2
TX006,2024-01-01 08:18:00,28.619463,77.236699,33.2
TX006,2024-01-01 08:18:30,28.618643,77.236995,11.61
TX006,2024-01-01 08:19:00,28.61862,77.236437,41.08
TX006,2024-01-01 08:19:30,28.618515,77.235798,26.51
TX006,2024-01-01 08:20:00,28.618776,77.236369,26.13
TX006,2024-01-01 08:20:30,28.619079,77.235604,29.97
TX006,2024-01-01 08:21:00,28.618757,77.235727,42.91
TX006,2024-01-01 08:21:30,28.619285,77.235377,32.03
TX006,2024-01-01 08:22:00,28.619174,77.235314,42.53
TX006,2024-01-01 08:22:30,28.618835,77.235308,32.79
TX006,2024-01-01 08:23:00,28.618932,77.235342,34.25
TX006,2024-01-01 08:23:30,28.619301,77.234921,44.58
TX006,2024-01-01 08:24:00,28.618827,77.235157,45.43
TX006,2024-01-01 08:24:30,28.618062,77.235194,42.44
TX006,2024-01-01 08:25:00,28.617759,77.235734,29.38
TX006,2024-01-01 08:25:30,28.617436,77.235764,27.16
TX006,2024-01-01 08:26:00,28.617379,77.236231,43.23
TX006,2024-01-01 08:26:30,28.616508,77.236019,41.37
TX006,2024-01-01 08:27:00,28.6167,77.234969,28.26
TX006,2024-01-01 08:27:30,28.616912,77.235029,65.59
TX006,2024-01-01 08:28:00,28.61785,77.235377,49.18
TX006,2024-01-01 08:28:30,28.617902,77.23532,46.39
TX006,2024-01-01 08:29:00,28.617572,77.235046,29.29
TX006,2024-01-01 08:29:30,28.617541,77.234372,18.79
TX006,2024-01-01 08:30:00,28.617527,77.234431,37.29
TX006,2024-01-01 08:30:30,28.618757,77.234975,28.73
TX006,2024-01-01 08:31:00,28.618851,77.234731,20.07
TX006,2024-01-01 08:31:30,28.618315,77.234904,22.83
TX006,2024-01-01 08:32:00,28.618702,77.235302,26.82
TX006,2024-01-01 08:32:30,28.618361,77.235492,51.49
TX006,2024-01-01 08:33:00,28.618171,77.235183,42.59
TX006,2024-01-01 08:33:30,28.618262,77.235438,54.31
TX006,2024-01-01 08:34:00,28.617774,77.23521,25.14
TX006,2024-01-01 08:34:30,28.617349,77.235206,33.51
TX006,2024-01-01 08:35:00,28.616901,77.235474,14.74
TX006,2024-01-01 08:35:30,28.616744,77.235067,42.25
TX006,2024-01-01 08:36:00,28.616595,77.235325,22.67
TX006,2024-01-01 08:36:30,28.616396,77.234864,46.14
TX006,2024-01-01 08:37:00,28.616067,77.234656,38.21
TX006,2024-01-01 08:37:30,28.616397,77.234719,50.9
TX006,2024-01-01 08:38:00,28.616482,77.235145,19.74
TX006,2024-01-01 08:38:30,28.617022,77.235662,30.49
TX006,2024-01-01 08:39:00,28.617145,77.235897,54.96
TX006,2024-01-01 08:39:30,28.617323,77.235696,51.97
TX006,2024-01-01 08:40:00,28.617419,77.23518,29.62
TX006,2024-01-01 08:40:30,28.617858,77.234303,33.28
TX006,2024-01-01 08:41:00,28.618306,77.234119,53.41
TX006,2024-01-01 08:41:30,28.618308,77.234611,41.52
TX006,2024-01-01 08:42:00,28.617748,77.234846,46.79
TX006,2024-01-01 08:42:30,28.617781,77.234555,32.53
TX006,2024-01-01 08:43:00,28.618197,77.234259,55.98
TX006,2024-01-01 08:43:30,28.618043,77.234433,18.98
TX006,2024-01-01 08:44:00,28.618544,77.234749,37.88
TX006,2024-01-01 08:44:30,28.618675,77.234193,46.63
TX006,2024-01-01 08:45:00,28.619099,77.234173,32.65
TX006,2024-01-01 08:45:30,28.618971,77.233761,41.04
TX006,2024-01-01 08:46:00,28.619095,77.233498,33.52
TX006,2024-01-01 08:46:30,28.618719,77.233946,32.17
TX006,2024-01-01 08:47:00,28.6193,77.234558,31.47
TX006,2024-01-01 08:47:30,28.618897,77.233723,34.03
TX006,2024-01-01 08:48:00,28.618347,77.234275,17.34
TX006,2024-01-01 08:48:30,28.618503,77.233386,36.39
TX006,2024-01-01 08:49:00,28.618858,77.233501,20.62
TX006,2024-01-01 08:49:30,28.619084,77.234156,33.23
TX006,2024-01-01 08:50:00,28.619111,77.234233,32.35
TX006,2024-01-01 08:50:30,28.618272,77.234506,63.71
TX006,2024-01-01 08:51:00,28.618498,77.234243,33.62
TX006,2024-01-01 08:51:30,28.618783,77.235488,34.41
TX006,2024-01-01 08:52:00,28.618444,77.235319,44.7
TX006,2024-01-01 08:52:30,28.617726,77.235187,29.56
TX006,2024-01-01 08:53:00,28.617216,77.235606,43.79
TX006,2024-01-01 08:53:30,28.616922,77.235549,40.85
TX006,2024-01-01 08:54:00,28.617216,77.235553,54.18
TX006,2024-01-01 08:54:30,28.617246,77.235348,32.15
TX006,2024-01-01 08:55:00,28.618063,77.23541,9.74
TX006,2024-01-01 08:55:30,28.61804,77.235116,39.78
TX006,2024-01-01 08:56:00,28.6174,77.236027,32.77
TX006,2024-01-01 08:56:30,28.616987,77.235851,20.19
TX006,2024-01-01 08:57:00,28.616993,77.235356,50.46
TX006,2024-01-01 08:57:30,28.617286,77.235572,50.05
TX006,2024-01-01 08:58:00,28.618243,77.236446,43.59
TX006,2024-01-01 08:58:30,28.618893,77.236599,26.76
TX006,2024-01-01 08:59:00,28.618216,77.236531,40.99
TX006,2024-01-01 08:59:30,28.618547,77.236959,25.25
TX006,2024-01-01 09:00:00,28.618538,77.237408,10.11
TX006,2024-01-01 09:00:30,28.61883,77.237549,32.76
TX006,2024-01-01 09:01:00,28.618721,77.237062,39.1
TX006,2024-01-01 09:01:30,28.619005,77.23707,21.54
TX006,2024-01-01 09:02:00,28.618836,77.236948,33.34
TX006,2024-01-01 09:02:30,28.618702,77.236411,47.56
TX006,2024-01-01 09:03:00,28.61862,77.236424,43.92
TX006,2024-01-01 09:03:30,28.618611,77.23654,54.29
TX006,2024-01-01 09:04:00,28.618524,77.236783,20.85
TX006,2024-01-01 09:04:30,28.618604,77.236824,16.34
TX006,2024-01-01 09:05:00,28.619019,77.236957,35.5
TX006,2024-01-01 09:05:30,28.618621,77.237012,52.74
TX006,2024-01-01 09:06:00,28.618194,77.237394,36.01
TX006,2024-01-01 09:06:30,28.618187,77.237596,62.9
TX006,2024-01-01 09:07:00,28.617901,77.236868,36.01
TX006,2024-01-01 09:07:30,28.617345,77.23755,26.53
TX006,2024-01-01 09:08:00,28.617206,77.237905,33.62
TX006,2024-01-01 09:08:30,28.616899,77.237933,21.54
TX006,2024-01-01 09:09:00,28.6171,77.238032,47.35
TX006,2024-01-01 09:09:30,28.61726,77.238113,35.94
TX006,2024-01-01 09:10:00,28.617279,77.237683,22.64
TX006,2024-01-01 09:10:30,28.617086,77.238699,35.97
TX006,2024-01-01 09:11:00,28.616525,77.238645,34.52
TX006,2024-01-01 09:11:30,28.617194,77.238409,41.23
TX006,2024-01-01 09:12:00,28.617521,77.237857,16.01
TX006,2024-01-01 09:12:30,28.617418,77.237829,29.77
TX006,2024-01-01 09:13:00,28.617144,77.23772,43.27
TX006,2024-01-01 09:13:30,28.617204,77.237759,34.83
TX006,2024-01-01 09:14:00,28.617542,77.237916,40.23
TX006,2024-01-01 09:14:30,28.616909,77.237936,40.44
TX006,2024-01-01 09:15:00,28.6172,77.237659,40.75
TX006,2024-01-01 09:15:30,28.616971,77.237874,27.09
TX006,2024-01-01 09:16:00,28.616808,77.238237,47.41
TX006,2024-01-01 09:16:30,28.616758,77.238152,36.48
TX006,2024-01-01 09:17:00,28.616888,77.239063,43.96
TX006,2024-01-01 09:17:30,28.617095,77.238851,24.77
TX006,2024-01-01 09:18:00,28.617091,77.238906,24.57
TX006,2024-01-01 09:18:30,28.617017,77.238454,70.02
TX006,2024-01-01 09:19:00,28.616188,77.238417,38.28
TX006,2024-01-01 09:19:30,28.616505,77.238806,35.19
TX006,2024-01-01 09:20:00,28.616445,77.2385,28.96
TX006,2024-01-01 09:20:30,28.616569,77.237991,21.46
TX006,2024-01-01 09:21:00,28.616171,77.23821,30.02
TX006,2024-01-01 09:21:30,28.61565,77.237469,56.62
TX006,2024-01-01 09:22:00,28.615657,77.237557,33.5
TX006,2024-01-01 09:22:30,28.615576,77.237704,29.64
TX006,2024-01-01 09:23:00,28.614794,77.237556,47.49
TX006,2024-01-01 09:23:30,28.614427,77.238249,37.57
TX006,2024-01-01 09:24:00,28.614411,77.238471,27.38
TX006,2024-01-01 09:24:30,28.613672,77.2383,27.9
TX006,2024-01-01 09:25:00,28.613537,77.237961,47.35
TX006,2024-01-01 09:25:30,28.613405,77.237757,46.11
TX006,2024-01-01 09:26:00,28.613713,77.23871,36.79
TX006,2024-01-01 09:26:30,28.614177,77.238507,44.93
TX006,2024-01-01 09:27:00,28.614202,77.23855,22.69
TX006,2024-01-01 09:27:30,28.614132,77.23871,22.06
TX006,2024-01-01 09:28:00,28.614334,77.238826,39.32
TX006,2024-01-01 09:28:30,28.614128,77.238347,28.92
TX006,2024-01-01 09:29:00,28.614134,77.238257,56.42
TX006,2024-01-01 09:29:30,28.615308,77.237827,23.85
TX006,2024-01-01 09:30:00,28.615474,77.238067,29.85
TX006,2024-01-01 09:30:30,28.616197,77.23827,46.5
TX006,2024-01-01 09:31:00,28.616095,77.238393,22.33
TX006,2024-01-01 09:31:30,28.615535,77.238874,59.82
TX006,2024-01-01 09:32:00,28.615871,77.238833,37.16
TX006,2024-01-01 09:32:30,28.616171,77.239095,24.89
TX006,2024-01-01 09:33:00,28.616166,77.238855,46.66
TX006,2024-01-01 09:33:30,28.616493,77.239025,16.29
TX006,2024-01-01 09:34:00,28.616278,77.238838,23.41
TX006,2024-01-01 09:34:30,28.615951,77.238384,17.2
TX006,2024-01-01 09:35:00,28.615655,77.237734,30.05
TX006,2024-01-01 09:35:30,28.616156,77.237422,59.27
TX006,2024-01-01 09:36:00,28.616323,77.237898,38.27
TX006,2024-01-01 09:36:30,28.61676,77.237679,25.18
TX006,2024-01-01 09:37:00,28.61705,77.238196,18.97
TX006,2024-01-01 09:37:30,28.61657,77.238475,66.05
TX006,2024-01-01 09:38:00,28.616883,77.237887,30.08
TX006,2024-01-01 09:38:30,28.616573,77.237919,19.85
TX006,2024-01-01 09:39:00,28.616837,77.238329,27.31
TX006,2024-01-01 09:39:30,28.617484,77.238496,42.19
TX006,2024-01-01 09:40:00,28.618029,77.238254,20.4
TX006,2024-01-01 09:40:30,28.618659,77.238436,45.93
TX006,2024-01-01 09:41:00,28.618292,77.238965,17.05
TX006,2024-01-01 09:41:30,28.618323,77.239269,32.97
TX006,2024-01-01 09:42:00,28.618435,77.239185,43.36
TX006,2024-01-01 09:42:30,28.618778,77.239407,31.25
TX006,2024-01-01 09:43:00,28.619211,77.239355,31.91
TX006,2024-01-01 09:43:30,28.618907,77.238964,24.78
TX006,2024-01-01 09:44:00,28.619401,77.238642,31.73
TX006,2024-01-01 09:44:30,28.619138,77.238538,37.26
TX006,2024-01-01 09:45:00,28.61905,77.23846,16.88
TX006,2024-01-01 09:45:30,28.619139,77.237981,41.48
TX006,2024-01-01 09:46:00,28.619223,77.23806,48.01
TX006,2024-01-01 09:46:30,28.619016,77.238147,34.89
TX006,2024-01-01 09:47:00,28.618318,77.237932,40.71
TX006,2024-01-01 09:47:30,28.61842,77.238409,31.94
TX006,2024-01-01 09:48:00,28.618221,77.238204,25.74
TX006,2024-01-01 09:48:30,28.618082,77.238512,25.38
TX006,2024-01-01 09:49:00,28.618253,77.237832,22.35
TX006,2024-01-01 09:49:30,28.618121,77.238502,28.26
TX006,2024-01-01 09:50:00,28.617241,77.237702,31.7
TX006,2024-01-01 09:50:30,28.617486,77.237852,35.41
TX006,2024-01-01 09:51:00,28.617951,77.237636,37.01
TX006,2024-01-01 09:51:30,28.617298,77.237274,45.74
TX006,2024-01-01 09:52:00,28.617188,77.237256,13.32
TX006,2024-01-01 09:52:30,28.617213,77.236885,36.37
TX006,2024-01-01 09:53:00,28.616614,77.23743,32.72
TX006,2024-01-01 09:53:30,28.616419,77.238066,31.36
TX006,2024-01-01 09:54:00,28.615968,77.237627,20.09
TX006,2024-01-01 09:54:30,28.616141,77.237923,34.19
TX006,2024-01-01 09:55:00,28.615241,77.238167,65.86
TX006,2024-01-01 09:55:30,28.615007,77.237919,28.31
TX006,2024-01-01 09:56:00,28.615681,77.238256,24.09
TX006,2024-01-01 09:56:30,28.616221,77.237651,35.28
TX006,2024-01-01 09:57:00,28.61535,77.237371,19.03
TX006,2024-01-01 09:57:30,28.615391,77.237431,36.94
TX006,2024-01-01 09:58:00,28.615712,77.237526,18.07
TX006,2024-01-01 09:58:30,28.614955,77.237651,43.8
TX007,2024-01-01 07:15:00,28.618235,77.181258,20.75
TX007,2024-01-01 07:15:30,28.617895,77.18126,36.09
TX007,2024-01-01 07:16:00,28.618355,77.181178,16.62
TX007,2024-01-01 07:16:30,28.618144,77.180969,48.42
TX007,2024-01-01 07:17:00,28.618495,77.180685,25.83
TX007,2024-01-01 07:17:30,28.618342,77.179895,42.74
TX007,2024-01-01 07:18:00,28.61787,77.179908,28.16
TX007,2024-01-01 07:18:30,28.61824,77.179872,20.72
TX007,2024-01-01 07:19:00,28.618503,77.180257,32.87
TX007,2024-01-01 07:19:30,28.618194,77.179548,34.76
TX007,2024-01-01 07:20:00,28.617947,77.179591,26.77
TX007,2024-01-01 07:20:30,28.618222,77.179345,30.86
TX007,2024-01-01 07:21:00,28.618696,77.179482,34.32
TX007,2024-01-01 07:21:30,28.618455,77.179229,34.28
TX007,2024-01-01 07:22:00,28.618239,77.179531,24.79
TX007,2024-01-01 07:22:30,28.617699,77.180238,32.34
TX007,2024-01-01 07:23:00,28.617136,77.180062,38.84
TX007,2024-01-01 07:23:30,28.617818,77.179618,36.33
TX007,2024-01-01 07:24:00,28.618378,77.179367,46.71
TX007,2024-01-01 07:24:30,28.617963,77.179285,31.67
TX007,2024-01-01 07:25:00,28.618227,77.179722,34.56
TX007,2024-01-01 07:25:30,28.61744,77.179713,26.02
TX007,2024-01-01 07:26:00,28.61754,77.179582,38.52
TX007,2024-01-01 07:26:30,28.618146,77.179735,36.5
TX007,2024-01-01 07:27:00,28.617946,77.179667,30.52
TX007,2024-01-01 07:27:30,28.617873,77.179659,54.64
TX007,2024-01-01 07:28:00,28.618312,77.180443,29.21
TX007,2024-01-01 07:28:30,28.618346,77.180458,40.41
TX007,2024-01-01 07:29:00,28.618644,77.180512,6.39
TX007,2024-01-01 07:29:30,28.618359,77.180358,40.14
TX007,2024-01-01 07:30:00,28.618768,77.180206,30.07
TX007,2024-01-01 07:30:30,28.61894,77.179696,59.99
TX007,2024-01-01 07:31:00,28.618679,77.178818,33.46
TX007,2024-01-01 07:31:30,28.618961,77.179032,54.19
TX007,2024-01-01 07:32:00,28.618408,77.178838,36.98
TX007,2024-01-01 07:32:30,28.617987,77.177825,45.1
TX007,2024-01-01 07:33:00,28.617931,77.17788,32.27
TX007,2024-01-01 07:33:30,28.618186,77.177983,43.74
TX007,2024-01-01 07:34:00,28.617578,77.178185,49.35
TX007,2024-01-01 07:34:30,28.617082,77.177584,42.52
TX007,2024-01-01 07:35:00,28.616818,77.177885,26.05
TX007,2024-01-01 07:35:30,28.616475,77.17764,27.63
TX007,2024-01-01 07:36:00,28.61648,77.177569,48.42
TX007,2024-01-01 07:36:30,28.616997,77.177269,33.68
TX007,2024-01-01 07:37:00,28.617081,77.177205,50.79
TX007,2024-01-01 07:37:30,28.616659,77.177063,65.01
TX007,2024-01-01 07:38:00,28.61704,77.177739,20.21
TX007,2024-01-01 07:38:30,28.61753,77.17766,55.04
TX007,2024-01-01 07:39:00,28.616861,77.178474,30.62
TX007,2024-01-01 07:39:30,28.616664,77.179006,40.63
TX007,2024-01-01 07:40:00,28.616827,77.178937,23.33
TX007,2024-01-01 07:40:30,28.616802,77.178356,42.66
TX007,2024-01-01 07:41:00,28.617221,77.178345,35.91
TX007,2024-01-01 07:41:30,28.616803,77.178334,44.3
TX007,2024-01-01 07:42:00,28.617102,77.178347,27.51
TX007,2024-01-01 07:42:30,28.617537,77.178623,43.28
TX007,2024-01-01 07:43:00,28.617137,77.178622,38.28
TX007,2024-01-01 07:43:30,28.617,77.178472,28.6
TX007,2024-01-01 07:44:00,28.616217,77.178205,23.24
TX007,2024-01-01 07:44:30,28.615678,77.178211,37.32
TX007,2024-01-01 07:45:00,28.616087,77.178869,57.8
TX007,2024-01-01 07:45:30,28.616554,77.178579,39.69
TX007,2024-01-01 07:46:00,28.615458,77.179054,27.27
TX007,2024-01-01 07:46:30,28.615237,77.178952,53.48
TX007,2024-01-01 07:47:00,28.61539,77.179402,25.95
TX007,2024-01-01 07:47:30,28.615554,77.179291,14.09
TX007,2024-01-01 07:48:00,28.615737,77.179216,36.36
TX007,2024-01-01 07:48:30,28.615652,77.179604,33.76
TX007,2024-01-01 07:49:00,28.61574,77.179096,40.03
TX007,2024-01-01 07:49:30,28.6161,77.179111,30.46
TX007,2024-01-01 07:50:00,28.616806,77.179526,42.91
TX007,2024-01-01 07:50:30,28.616602,77.178505,36.12
TX007,2024-01-01 07:51:00,28.616471,77.178661,32.98
TX007,2024-01-01 07:51:30,28.616343,77.177949,33.15
TX007,2024-01-01 07:52:00,28.616534,77.178636,23.72
TX007,2024-01-01 07:52:30,28.616665,77.179017,33.83
TX007,2024-01-01 07:53:00,28.616812,77.178721,25.27
TX007,2024-01-01 07:53:30,28.616872,77.17884,45.38
TX007,2024-01-01 07:54:00,28.617155,77.179674,25.61
TX007,2024-01-01 07:54:30,28.617019,77.179766,22.91
TX007,2024-01-01 07:55:00,28.616795,77.178633,44.44
TX007,2024-01-01 07:55:30,28.6171,77.177936,51.31
TX007,2024-01-01 07:56:00,28.617727,77.178515,27.71
TX007,2024-01-01 07:56:30,28.617656,77.178548,46.26
TX007,2024-01-01 07:57:00,28.618108,77.178198,33.43
TX007,2024-01-01 07:57:30,28.618512,77.17818,25.33
TX007,2024-01-01 07:58:00,28.618243,77.178158,51.54
TX007,2024-01-01 07:58:30,28.618246,77.177567,23.93
TX007,2024-01-01 07:59:00,28.617672,77.177845,29.15
TX007,2024-01-01 07:59:30,28.61698,77.178378,43.6
TX007,2024-01-01 08:00:00,28.616998,77.178122,64.97
TX007,2024-01-01 08:00:30,28.61647,77.17813,68.89
TX007,2024-01-01 08:01:00,28.617008,77.178274,37.16
TX007,2024-01-01 08:01:30,28.616628,77.178137,29.02
TX007,2024-01-01 08:02:00,28.616647,77.177911,22.92
TX007,2024-01-01 08:02:30,28.617149,77.177712,17.07
TX007,2024-01-01 08:03:00,28.617082,77.177739,19.78
TX007,2024-01-01 08:03:30,28.617214,77.177321,14.04
TX007,2024-01-01 08:04:00,28.617424,77.177161,55.53
TX007,2024-01-01 08:04:30,28.617382,77.177406,26.06
TX007,2024-01-01 08:05:00,28.617295,77.177429,34.69
TX007,2024-01-01 08:05:30,28.617158,77.176595,27.75
TX007,2024-01-01 08:06:00,28.617277,77.176285,46.68
TX007,2024-01-01 08:06:30,28.617312,77.175871,57.78
TX007,2024-01-01 08:07:00,28.617471,77.176029,45.28
TX007,2024-01-01 08:07:30,28.617652,77.175924,29.89
TX007,2024-01-01 08:08:00,28.61689,77.17575,41.67
TX007,2024-01-01 08:08:30,28.616583,77.175509,55.67
TX007,2024-01-01 08:09:00,28.616097,77.174626,29.62
TX007,2024-01-01 08:09:30,28.616151,77.174605,32.23
TX007,2024-01-01 08:10:00,28.616168,77.175014,33.26
TX007,2024-01-01 08:10:30,28.615939,77.174901,32.71
TX007,2024-01-01 08:11:00,28.616504,77.17465,41.95
